purchase_order_item_id,purchase_order_id,line_number,product_id,purchase_uom_id,ordered_pac_quantity,ordered_base_quantity,unit_cost,notes,created_date,created_by,updated_date,updated_by
6099,1397,2,806,1,8.0,16000.0,188.33,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6100,1397,3,6,6,7.0,140.0,4990.06,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6101,1397,4,820,1,4.0,8000.0,197.17,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6102,1397,5,1291,1,4.0,4000.0,278.46,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6103,1397,6,155,6,4.0,200.0,12213.77,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6104,1397,7,1422,6,14.0,70.0,1058.79,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6105,1398,1,407,6,48.0,57.6,273.2,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6106,1398,2,1054,6,8.0,1440.0,63388.92,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6107,1398,3,955,6,1.0,210.0,39655.9,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6108,1398,4,814,6,8.0,400.0,10557.1,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6109,1398,5,109,6,2.0,360.0,40131.24,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6110,1398,6,146,6,40.0,40.0,236.72,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6111,1398,7,963,6,28.0,560.0,4111.32,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6112,1398,8,416,6,6.0,330.0,12492.73,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6113,1398,9,508,6,21.0,105.0,935.2,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6114,1398,10,153,6,24.0,600.0,5975.51,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6115,1399,1,583,6,14.0,350.0,4931.64,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6116,1399,2,1448,6,24.0,480.0,4302.2,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6117,1399,3,308,6,5.0,25.0,1069.25,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6118,1399,4,392,6,48.0,57.6,255.23,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6119,1400,1,1256,6,10.0,550.0,7964.78,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
6120,1400,2,1274,6,2.0,420.0,61368.06,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
6121,1401,1,1453,6,64.0,192.0,718.38,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6122,1401,2,1411,6,14.0,280.0,4470.54,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6123,1401,3,255,1,8.0,8000.0,241.95,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6124,1401,4,558,6,10.0,550.0,11263.31,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6125,1401,5,430,6,12.0,600.0,11702.23,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6126,1401,6,233,6,45.0,36.0,219.61,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6127,1401,7,1486,6,2.0,420.0,48389.14,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
6128,1402,1,1081,6,6.0,300.0,17100.03,,2026-01-05 08:00:00,system,2026-01-05 08:00:00,system
6129,1403,1,352,6,80.0,64.0,183.16,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6130,1403,2,1042,6,4.0,40.0,3842.29,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6131,1403,3,994,6,60.0,300.0,1906.83,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6132,1403,4,981,6,120.0,48.0,154.94,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6133,1403,5,819,1,4.0,4000.0,202.69,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6134,1403,6,609,6,21.0,210.0,2058.08,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6135,1404,1,361,6,7.0,210.0,7004.39,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
6136,1404,2,1162,6,8.0,440.0,7584.8,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
6137,1404,3,2,6,13.0,39.0,719.24,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
6138,1405,1,370,6,30.0,90.0,708.48,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
6139,1405,2,553,6,21.0,315.0,3064.64,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
6140,1405,3,373,6,35.0,525.0,3739.05,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
6141,1406,1,1477,6,24.0,120.0,1057.27,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
6142,1406,2,1382,6,28.0,420.0,3071.99,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
6143,1406,3,1004,6,33.0,165.0,1751.5,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
6144,1407,1,661,6,6.0,60.0,1991.85,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6145,1407,2,296,6,10.0,500.0,13177.18,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6146,1407,3,111,1,6.0,6000.0,228.34,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6147,1407,4,1448,6,14.0,280.0,4767.75,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6148,1407,5,134,6,18.0,360.0,5007.57,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6149,1407,6,222,6,24.0,120.0,1297.44,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6150,1407,7,1428,1,4.0,4000.0,200.06,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6151,1407,8,225,6,12.0,240.0,5425.34,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6152,1407,9,965,6,21.0,630.0,6958.94,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
6153,1408,1,439,6,2.0,110.0,12607.91,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
6154,1408,2,266,6,4.0,200.0,12883.07,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
6155,1409,1,328,6,18.0,540.0,6550.06,,2026-01-16 08:00:00,system,2026-01-16 08:00:00,system
6156,1410,1,107,6,3.0,150.0,13310.1,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
6157,1410,2,780,6,6.0,300.0,11297.89,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
6158,1410,3,680,1,8.0,4000.0,191.57,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
6159,1410,4,278,6,40.0,800.0,4970.39,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
6160,1410,5,501,6,10.0,550.0,10935.89,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
6161,1411,1,474,6,5.0,1050.0,42878.8,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
6162,1411,2,124,6,6.0,1080.0,43059.16,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
6163,1411,3,764,6,12.0,300.0,4951.91,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
6164,1412,1,389,6,7.0,140.0,4525.9,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6165,1412,2,1040,6,16.0,32.0,813.71,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6166,1412,3,555,6,18.0,450.0,5203.69,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6167,1412,4,1042,6,20.0,200.0,3842.29,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6168,1412,5,619,1,2.0,2000.0,194.06,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6169,1412,6,351,1,8.0,8000.0,209.41,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
6170,1413,1,1360,1,6.0,6000.0,275.53,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6171,1413,2,1301,6,40.0,200.0,1584.56,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6172,1413,3,1216,6,21.0,210.0,1336.93,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6173,1413,4,1039,6,55.0,55.0,371.4,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6174,1413,5,492,6,55.0,55.0,222.76,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6175,1413,6,1283,1,4.0,4000.0,275.54,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6176,1413,7,262,6,15.0,225.0,3673.29,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6177,1413,8,50,6,25.0,375.0,3762.7,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6178,1413,9,1011,6,44.0,44.0,342.72,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6179,1413,10,166,6,21.0,315.0,3427.67,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
6180,1414,1,1160,6,21.0,210.0,1469.63,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6181,1414,2,466,6,35.0,350.0,2285.08,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6182,1414,3,735,6,36.0,108.0,645.95,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6183,1414,4,986,6,16.0,160.0,3783.69,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6184,1414,5,1010,6,12.0,6.0,193.96,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6185,1414,6,564,6,32.0,96.0,636.61,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6186,1414,7,332,6,5.0,1050.0,48984.25,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
6187,1415,1,12,6,2.0,420.0,50262.91,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
6188,1416,1,105,6,12.0,300.0,6190.54,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6189,1416,2,1321,6,2.0,110.0,17333.04,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6190,1416,3,86,6,6.0,30.0,1136.98,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6191,1416,4,29,6,55.0,44.0,186.05,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6192,1416,5,614,6,8.0,400.0,9273.77,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6193,1416,6,780,6,4.0,200.0,10855.3,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6194,1416,7,1098,6,12.0,120.0,3608.55,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6195,1416,8,319,6,14.0,11.2,166.65,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6196,1416,9,686,6,7.0,105.0,2706.45,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6197,1416,10,233,6,52.0,41.6,194.23,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6198,1416,11,1000,6,11.0,5.5,178.19,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6199,1416,12,277,6,7.0,105.0,3760.89,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6200,1416,13,66,6,30.0,600.0,4590.38,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6201,1417,1,1095,6,55.0,55.0,340.45,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
6202,1417,2,794,6,6.0,300.0,10549.6,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
6203,1417,3,1312,6,10.0,1800.0,56028.66,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
6204,1418,1,713,6,21.0,630.0,5879.42,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6205,1418,2,927,6,7.0,210.0,6789.26,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6206,1418,3,1010,6,24.0,12.0,193.96,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6207,1418,4,564,6,80.0,240.0,636.61,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6208,1418,5,410,6,40.0,400.0,2442.34,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6209,1418,6,1431,6,18.0,90.0,1158.25,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6210,1418,7,1088,6,15.0,150.0,3934.94,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6211,1418,8,1118,6,60.0,60.0,396.52,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6212,1418,9,170,6,8.0,400.0,13492.28,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6213,1418,10,1375,6,1.0,210.0,47449.06,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6214,1418,11,847,1,4.0,2000.0,210.8,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6215,1418,12,996,6,20.0,360.0,6734.8,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6216,1418,13,295,6,24.0,720.0,7777.36,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
6217,1419,1,501,6,10.0,550.0,10203.36,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
6218,1420,1,1164,1,8.0,8000.0,130.67,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
6219,1420,2,717,6,3.0,630.0,39506.58,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
6220,1420,3,1003,6,70.0,140.0,795.83,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
6221,1421,1,421,6,48.0,48.0,242.45,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
6222,1422,1,1067,6,65.0,65.0,377.5,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6223,1422,2,268,6,10.0,1800.0,39022.25,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6224,1422,3,1224,6,12.0,120.0,1348.7,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6225,1422,4,853,6,5.0,75.0,3019.19,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6226,1422,5,400,6,2.0,100.0,11304.64,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6227,1422,6,1252,6,22.0,66.0,411.39,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6228,1422,7,1336,6,48.0,48.0,313.02,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
6229,1423,1,1195,6,20.0,100.0,712.6,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6230,1423,2,763,6,12.0,240.0,4175.98,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6231,1423,3,351,1,4.0,4000.0,196.87,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6232,1423,4,116,6,20.0,100.0,1221.49,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6233,1423,5,235,6,48.0,57.6,289.46,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6234,1423,6,118,6,10.0,150.0,3695.69,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6235,1423,7,1158,6,14.0,42.0,433.65,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6236,1423,8,561,1,1.0,500.0,171.77,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6237,1423,9,478,6,12.0,14.4,267.86,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6238,1423,10,275,6,20.0,100.0,1247.3,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6239,1423,11,951,6,5.0,150.0,6234.07,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6240,1424,1,1342,1,2.0,2000.0,297.75,,2026-01-04 08:00:00,system,2026-01-04 08:00:00,system
6241,1424,2,1368,1,2.0,2000.0,294.37,,2026-01-04 08:00:00,system,2026-01-04 08:00:00,system
6242,1424,3,768,6,6.0,1080.0,37320.64,,2026-01-04 08:00:00,system,2026-01-04 08:00:00,system
6243,1425,1,206,6,56.0,168.0,754.29,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
6244,1425,2,1359,6,3.0,630.0,62566.46,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
6245,1425,3,1274,6,4.0,840.0,61368.06,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
6246,1425,4,1367,6,1.0,210.0,60598.84,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
6247,1426,1,638,6,2.0,100.0,9003.4,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
6248,1426,2,209,6,30.0,450.0,3678.34,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
6249,1426,3,81,1,2.0,2000.0,207.39,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
6250,1427,1,960,6,30.0,150.0,1084.82,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6251,1427,2,317,6,5.0,1050.0,43178.31,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6252,1427,3,1184,1,4.0,4000.0,125.94,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6253,1427,4,267,6,8.0,440.0,12774.08,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
6254,1428,1,495,6,12.0,60.0,1144.5,,2026-02-06 08:00:00,system,2026-02-06 08:00:00,system
6255,1428,2,1078,6,65.0,325.0,1821.6,,2026-02-06 08:00:00,system,2026-02-06 08:00:00,system
6256,1428,3,502,6,2.0,360.0,31101.01,,2026-02-06 08:00:00,system,2026-02-06 08:00:00,system
6257,1429,1,883,6,18.0,450.0,5738.1,,2026-02-11 08:00:00,system,2026-02-11 08:00:00,system
6258,1430,1,790,6,6.0,90.0,3129.51,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6259,1430,2,743,6,6.0,330.0,10700.11,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6260,1430,3,709,1,4.0,4000.0,165.66,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
6261,1431,1,101,6,25.0,125.0,1186.25,,2026-05-17 08:00:00,system,2026-05-17 08:00:00,system
6262,1432,1,1177,6,60.0,60.0,148.78,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
6263,1432,2,519,1,8.0,8000.0,193.43,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
6264,1432,3,1073,6,8.0,1440.0,65489.54,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
6265,1432,4,1424,6,24.0,360.0,3262.12,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
6266,1433,1,788,6,8.0,40.0,1147.8,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
6267,1433,2,1118,6,12.0,12.0,396.52,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
6268,1433,3,668,6,15.0,2700.0,36349.31,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
6269,1433,4,555,6,24.0,600.0,4891.32,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
6270,1434,1,862,1,6.0,6000.0,197.32,,2026-01-10 08:00:00,system,2026-01-10 08:00:00,system
6271,1434,2,691,6,4.0,220.0,10047.17,,2026-01-10 08:00:00,system,2026-01-10 08:00:00,system
6272,1435,1,1273,6,8.0,1440.0,54760.88,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
6273,1436,1,79,6,8.0,1440.0,41766.74,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6274,1436,2,279,6,6.0,150.0,6062.79,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6275,1437,1,1380,6,12.0,60.0,1065.56,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
6276,1437,2,1095,6,48.0,48.0,369.55,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
6277,1438,1,1154,6,10.0,550.0,8925.27,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
6278,1438,2,544,6,10.0,1800.0,36377.5,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
6279,1438,3,832,1,3.0,1500.0,207.26,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
6280,1439,1,1103,6,55.0,27.5,179.76,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6281,1439,2,1321,6,4.0,220.0,16570.83,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
6282,1440,1,133,6,20.0,300.0,3385.82,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
6283,1440,2,31,6,28.0,33.6,270.97,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
6284,1440,3,993,6,14.0,28.0,679.86,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
6285,1441,1,753,6,6.0,330.0,10966.77,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6286,1441,2,742,6,6.0,300.0,9531.61,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6287,1441,3,997,6,2.0,100.0,18602.58,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6288,1441,4,1312,6,2.0,360.0,53936.38,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6289,1441,5,812,6,28.0,700.0,5333.71,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
6290,1442,1,260,6,24.0,120.0,1198.54,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
6291,1443,1,1077,6,33.0,66.0,706.26,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
6292,1443,2,1076,6,10.0,10.0,365.03,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
6293,1443,3,627,6,7.0,210.0,5536.31,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
6294,1443,4,1153,6,12.0,240.0,2656.74,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
6295,1444,1,555,6,7.0,175.0,4470.36,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6296,1444,2,1280,6,8.0,440.0,17430.54,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6297,1444,3,1072,6,4.0,200.0,18428.57,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6298,1444,4,1190,6,6.0,330.0,7905.86,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6299,1444,5,1274,6,5.0,1050.0,61368.06,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6300,1444,6,1143,6,39.0,195.0,689.64,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6301,1444,7,70,6,4.0,220.0,13752.03,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6302,1444,8,48,6,24.0,120.0,1147.63,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6303,1445,1,1005,6,10.0,100.0,3564.44,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6304,1445,2,839,6,10.0,200.0,4067.95,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6305,1445,3,639,6,8.0,440.0,10280.5,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
6306,1446,1,1447,6,12.0,180.0,3543.88,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
6307,1447,1,1221,6,65.0,65.0,138.56,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
6308,1448,1,977,6,16.0,160.0,3607.15,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
6309,1449,1,21,6,30.0,600.0,4761.36,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
6310,1449,2,704,6,10.0,500.0,9704.74,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
6311,1450,1,101,6,6.0,30.0,1241.63,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
6312,1450,2,952,6,6.0,300.0,9912.07,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
6313,1450,3,1349,6,3.0,630.0,65330.89,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
6314,1451,1,684,6,10.0,50.0,912.36,,2026-06-06 08:00:00,system,2026-06-06 08:00:00,system
6315,1451,2,707,6,5.0,1050.0,39729.49,,2026-06-06 08:00:00,system,2026-06-06 08:00:00,system
6316,1452,1,1124,6,10.0,1800.0,61098.79,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
6317,1453,1,756,1,2.0,1000.0,204.37,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
6318,1453,2,979,6,15.0,750.0,19590.33,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
6319,1453,3,608,6,32.0,160.0,1032.38,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
6320,1453,4,801,6,3.0,165.0,12707.27,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
6321,1454,1,594,6,35.0,175.0,1028.64,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6322,1454,2,1111,6,72.0,28.8,149.85,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6323,1454,3,775,6,21.0,210.0,2384.67,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6324,1454,4,735,6,30.0,90.0,627.78,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6325,1454,5,748,1,2.0,4000.0,180.25,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6326,1454,6,1130,6,20.0,200.0,3724.55,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6327,1454,7,616,6,8.0,1440.0,34859.62,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
6328,1455,1,1305,6,3.0,630.0,63328.24,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
6329,1456,1,720,1,8.0,16000.0,197.96,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
6330,1456,2,191,6,14.0,14.0,263.53,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
6331,1457,1,18,6,14.0,70.0,1135.2,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
6332,1457,2,764,6,24.0,600.0,4951.91,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
6333,1457,3,153,6,5.0,125.0,5994.93,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
6334,1457,4,222,6,14.0,70.0,1179.33,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
6335,1458,1,954,6,2.0,360.0,36620.81,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
6336,1458,2,101,6,30.0,150.0,1241.63,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
6337,1458,3,930,6,6.0,1080.0,36438.1,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
6338,1459,1,696,1,2.0,4000.0,171.94,,2026-01-08 08:00:00,system,2026-01-08 08:00:00,system
6339,1459,2,1081,6,2.0,100.0,17415.36,,2026-01-08 08:00:00,system,2026-01-08 08:00:00,system
6340,1459,3,472,6,2.0,110.0,11446.49,,2026-01-08 08:00:00,system,2026-01-08 08:00:00,system
6341,1459,4,1437,6,4.0,200.0,10340.14,,2026-01-08 08:00:00,system,2026-01-08 08:00:00,system
6342,1459,5,117,6,10.0,100.0,2383.08,,2026-01-08 08:00:00,system,2026-01-08 08:00:00,system
