product_supplier_id,product_id,supplier_id,supplier_product_code,supplier_product_name,purchase_uom_id,unit_purchase_price,minimum_order_quantity,lead_time_days,is_primary_source,relationship_status,effective_from,effective_to,created_date,created_by,updated_date,updated_by
2772,1160,7,SUP007-CMF-1160,Fieldmark RadiantCore (10 L),6,1370.74,5.0,13,False,active,2025-01-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2773,1161,4,SUP004-CMF-1161,Northmark CoolGuard (20 L),6,2865.22,6.0,6,True,active,2024-09-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2774,1162,2,SUP002-CMF-1162,Ironcrest EngineCool (55 L),6,7584.8,2.0,9,True,active,2025-12-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2775,1163,13,SUP013-CMF-1163,Redstone ThermoCool (210 L),6,28656.87,1.0,4,True,active,2024-06-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2776,1164,14,SUP014-CMF-1164,Westmark CoolFlow (1000 L),1,130.67,1050.0,3,True,active,2024-01-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2777,1164,9,SUP009-CMF-1164,Westmark CoolFlow (1000 L),1,133.9,1100.0,7,False,active,2024-09-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2778,1165,10,SUP010-CMF-1165,Crestfield RadiantCore (1 L),6,152.89,12.0,5,False,active,2024-01-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2779,1165,14,SUP014-CMF-1165,Crestfield RadiantCore (1 L),6,158.67,16.0,3,True,active,2024-07-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2780,1166,7,SUP007-CMF-1166,Stonebridge CoolGuard (3 L),6,431.13,11.0,11,False,active,2025-03-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2781,1166,21,SUP021-CMF-1166,Stonebridge CoolGuard (3 L),6,512.87,11.0,31,True,active,2024-09-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2782,1167,6,SUP006-CMF-1167,Ridgewell EngineCool (5 L),6,728.22,13.0,9,True,active,2024-05-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2783,1168,15,SUP015-CMF-1168,Millbrook ThermoCool (10 L),6,1489.51,7.0,9,False,active,2024-10-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2784,1168,1,SUP001-CMF-1168,Millbrook ThermoCool (10 L),6,1410.05,5.0,6,True,active,2024-02-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2785,1169,10,SUP010-CMF-1169,Highpoint CoolFlow (20 L),6,3005.13,7.0,2,True,active,2024-12-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2786,1169,9,SUP009-CMF-1169,Highpoint CoolFlow (20 L),6,2859.97,8.0,5,False,active,2024-12-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2787,1169,4,SUP004-CMF-1169,Highpoint CoolFlow (20 L),6,2914.78,6.0,4,False,active,2024-05-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2788,1170,2,SUP002-CMF-1170,Fieldmark RadiantCore (55 L),6,7822.66,2.0,13,False,active,2024-12-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2789,1170,5,SUP005-CMF-1170,Fieldmark RadiantCore (55 L),6,7312.96,2.0,10,True,active,2025-01-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2790,1171,1,SUP001-CMF-1171,Northmark LongLifeCool (5 L),6,695.64,13.0,9,True,active,2024-09-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2791,1172,12,SUP012-CMF-1172,Ironcrest EnduraCool (10 L),6,1513.25,7.0,9,True,active,2024-03-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2792,1173,13,SUP013-CMF-1173,Redstone LifeGuardCool (20 L),6,2939.86,7.0,3,True,active,2025-08-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2793,1173,7,SUP007-CMF-1173,Redstone LifeGuardCool (20 L),6,2903.97,7.0,10,False,active,2025-08-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2794,1174,4,SUP004-CMF-1174,Westmark ExtendedCool (55 L),6,7869.42,2.0,9,False,inactive,2025-08-27,2025-11-21,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2795,1174,15,SUP015-CMF-1174,Westmark ExtendedCool (55 L),6,8102.61,3.0,4,False,inactive,2023-12-26,2025-05-05,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2796,1174,8,SUP008-CMF-1174,Westmark ExtendedCool (55 L),6,8052.26,2.0,10,False,inactive,2025-05-05,2025-07-29,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2797,1175,21,SUP021-CMF-1175,Crestfield LongRunCool (210 L),6,33096.02,1.0,31,False,active,2024-01-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2798,1175,9,SUP009-CMF-1175,Crestfield LongRunCool (210 L),6,29058.72,1.0,6,True,active,2025-11-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2799,1175,11,SUP011-CMF-1175,Crestfield LongRunCool (210 L),6,29262.51,1.0,10,False,active,2024-02-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2800,1176,5,SUP005-CMF-1176,Stonebridge LongLifeCool (1000 L),1,121.67,1150.0,12,False,inactive,2025-02-12,2025-06-28,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2801,1176,2,SUP002-CMF-1176,Stonebridge LongLifeCool (1000 L),1,129.36,1200.0,14,False,inactive,2023-07-29,2025-01-04,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2802,1176,8,SUP008-CMF-1176,Stonebridge LongLifeCool (1000 L),1,132.12,1150.0,12,False,inactive,2024-09-05,2025-03-02,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2803,1177,15,SUP015-CMF-1177,Ridgewell EnduraCool (1 L),6,147.41,16.0,6,False,active,2024-01-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2804,1177,14,SUP014-CMF-1177,Ridgewell EnduraCool (1 L),6,148.78,15.0,5,False,active,2025-04-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2805,1177,9,SUP009-CMF-1177,Ridgewell EnduraCool (1 L),6,159.58,14.0,3,True,active,2025-05-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2806,1178,21,SUP021-CMF-1178,Millbrook LifeGuardCool (3 L),6,494.41,12.0,27,False,active,2024-07-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2807,1178,7,SUP007-CMF-1178,Millbrook LifeGuardCool (3 L),6,437.83,13.0,10,False,active,2025-06-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2808,1178,13,SUP013-CMF-1178,Millbrook LifeGuardCool (3 L),6,468.24,12.0,4,True,active,2025-04-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2809,1179,4,SUP004-CMF-1179,Highpoint ExtendedCool (5 L),6,698.05,14.0,8,False,active,2025-04-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2810,1179,12,SUP012-CMF-1179,Highpoint ExtendedCool (5 L),6,768.99,13.0,5,False,active,2025-04-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2811,1179,14,SUP014-CMF-1179,Highpoint ExtendedCool (5 L),6,769.88,16.0,7,True,active,2024-12-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2812,1180,12,SUP012-CMF-1180,Fieldmark LongRunCool (10 L),6,1578.66,7.0,8,False,active,2025-04-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2813,1180,9,SUP009-CMF-1180,Fieldmark LongRunCool (10 L),6,1573.19,7.0,6,True,active,2025-05-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2814,1181,22,SUP022-CMF-1181,Northmark LongLifeCool (20 L),6,3224.43,6.0,19,True,active,2025-08-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2815,1182,11,SUP011-CMF-1182,Ironcrest EnduraCool (55 L),6,8676.3,2.0,4,True,active,2024-03-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2816,1182,7,SUP007-CMF-1182,Ironcrest EnduraCool (55 L),6,8040.85,2.0,13,False,active,2025-12-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2817,1182,10,SUP010-CMF-1182,Ironcrest EnduraCool (55 L),6,8560.46,3.0,7,False,active,2024-06-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2818,1183,20,SUP020-CMF-1183,Redstone LifeGuardCool (210 L),6,30629.12,1.0,28,False,active,2025-11-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2819,1183,5,SUP005-CMF-1183,Redstone LifeGuardCool (210 L),6,29027.69,1.0,14,True,active,2025-08-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2820,1183,4,SUP004-CMF-1183,Redstone LifeGuardCool (210 L),6,26874.51,1.0,5,False,active,2025-09-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2821,1184,2,SUP002-CMF-1184,Westmark ExtendedCool (1000 L),1,125.94,800.0,9,True,active,2024-03-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2822,1184,7,SUP007-CMF-1184,Westmark ExtendedCool (1000 L),1,127.25,1000.0,12,False,active,2025-08-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2823,1185,9,SUP009-CMF-1185,Crestfield LongRunCool (1 L),6,153.49,14.0,7,True,active,2025-09-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2824,1185,17,SUP017-CMF-1185,Crestfield LongRunCool (1 L),6,156.84,14.0,5,False,active,2025-07-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2825,1185,1,SUP001-CMF-1185,Crestfield LongRunCool (1 L),6,134.55,14.0,9,False,active,2025-07-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2826,1186,17,SUP017-CMF-1186,Stonebridge LongLifeCool (3 L),6,463.83,14.0,9,True,active,2025-09-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2827,1187,3,SUP003-CMF-1187,Ridgewell EnduraCool (5 L),6,723.8,11.0,10,False,active,2024-03-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2828,1187,15,SUP015-CMF-1187,Ridgewell EnduraCool (5 L),6,756.56,15.0,6,True,active,2025-09-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2829,1187,7,SUP007-CMF-1187,Ridgewell EnduraCool (5 L),6,720.05,12.0,9,False,active,2025-04-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2830,1188,6,SUP006-CMF-1188,Millbrook LifeGuardCool (10 L),6,1436.78,5.0,11,False,active,2025-02-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2831,1188,9,SUP009-CMF-1188,Millbrook LifeGuardCool (10 L),6,1490.3,6.0,4,True,active,2025-11-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2832,1189,22,SUP022-CMF-1189,Highpoint ExtendedCool (20 L),6,3451.53,5.0,23,False,active,2024-11-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2833,1189,17,SUP017-CMF-1189,Highpoint ExtendedCool (20 L),6,2989.87,7.0,8,False,active,2025-09-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2834,1189,13,SUP013-CMF-1189,Highpoint ExtendedCool (20 L),6,2932.95,8.0,4,True,active,2025-04-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2835,1189,1,SUP001-CMF-1189,Highpoint ExtendedCool (20 L),6,2901.08,6.0,5,False,active,2025-05-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2836,1190,4,SUP004-CMF-1190,Fieldmark LongRunCool (55 L),6,7782.42,2.0,7,False,active,2026-01-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2837,1190,13,SUP013-CMF-1190,Fieldmark LongRunCool (55 L),6,8478.25,3.0,8,False,active,2025-08-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2838,1190,2,SUP002-CMF-1190,Fieldmark LongRunCool (55 L),6,7905.86,2.0,11,True,active,2025-11-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2839,1191,1,SUP001-CMF-1191,Northmark LongLifeCool (210 L),6,26559.75,1.0,8,True,active,2024-05-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2840,1191,9,SUP009-CMF-1191,Northmark LongLifeCool (210 L),6,30680.21,1.0,4,False,active,2024-07-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2841,1191,18,SUP018-CMF-1191,Northmark LongLifeCool (210 L),6,32918.39,1.0,9,False,active,2024-06-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2842,1191,17,SUP017-CMF-1191,Northmark LongLifeCool (210 L),6,32823.58,1.0,8,False,active,2024-08-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2843,1192,23,SUP023-CMF-1192,Ironcrest EnduraCool (1000 L),1,119.02,900.0,13,False,active,2025-03-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2844,1192,5,SUP005-CMF-1192,Ironcrest EnduraCool (1000 L),1,123.62,950.0,14,True,active,2024-07-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2845,1193,4,SUP004-CMF-1193,Redstone LifeGuardCool (1 L),6,136.74,13.0,7,True,active,2024-12-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2846,1193,1,SUP001-CMF-1193,Redstone LifeGuardCool (1 L),6,143.8,13.0,6,False,active,2025-02-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2847,1193,5,SUP005-CMF-1193,Redstone LifeGuardCool (1 L),6,134.0,11.0,13,False,active,2024-02-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2848,1194,17,SUP017-CMF-1194,Westmark ExtendedCool (3 L),6,489.19,13.0,9,False,inactive,2025-06-09,2025-10-02,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2849,1194,11,SUP011-CMF-1194,Westmark ExtendedCool (3 L),6,433.17,13.0,4,False,inactive,2025-08-14,2025-11-10,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2850,1194,7,SUP007-CMF-1194,Westmark ExtendedCool (3 L),6,407.44,12.0,12,False,inactive,2025-04-03,2025-06-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2851,1195,2,SUP002-CMF-1195,Crestfield LongRunCool (5 L),6,712.6,10.0,9,True,active,2024-03-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2852,1195,3,SUP003-CMF-1195,Crestfield LongRunCool (5 L),6,732.58,10.0,9,False,active,2024-12-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2853,1195,15,SUP015-CMF-1195,Crestfield LongRunCool (5 L),6,774.56,13.0,6,False,active,2024-12-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2854,1196,18,SUP018-CMF-1196,Stonebridge LongLifeCool (10 L),6,1632.9,7.0,7,True,active,2025-04-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2855,1197,7,SUP007-CMF-1197,Ridgewell EnduraCool (20 L),6,2681.95,6.0,11,False,active,2025-08-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2856,1197,8,SUP008-CMF-1197,Ridgewell EnduraCool (20 L),6,2655.95,5.0,8,False,active,2025-06-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2857,1197,16,SUP016-CMF-1197,Ridgewell EnduraCool (20 L),6,3273.16,7.0,3,True,active,2025-04-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2858,1197,22,SUP022-CMF-1197,Ridgewell EnduraCool (20 L),6,3153.3,6.0,22,False,active,2024-07-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2859,1198,12,SUP012-CMF-1198,Millbrook LifeGuardCool (55 L),6,8048.01,2.0,10,False,active,2025-08-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2860,1198,6,SUP006-CMF-1198,Millbrook LifeGuardCool (55 L),6,7432.59,2.0,6,True,active,2025-05-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2861,1198,21,SUP021-CMF-1198,Millbrook LifeGuardCool (55 L),6,8767.17,2.0,26,False,active,2024-05-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2862,1199,14,SUP014-CMF-1199,Highpoint ExtendedCool (210 L),6,31155.4,1.0,4,True,active,2024-12-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2863,1200,7,SUP007-CMF-1200,Fieldmark LongRunCool (1000 L),1,128.66,900.0,12,True,active,2025-03-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2864,1201,2,SUP002-CMF-1201,Northmark ReadyCool (20 L),6,2912.32,6.0,8,False,active,2025-09-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2865,1201,5,SUP005-CMF-1201,Northmark ReadyCool (20 L),6,2866.34,6.0,15,True,active,2024-01-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2866,1201,4,SUP004-CMF-1201,Northmark ReadyCool (20 L),6,2698.33,7.0,4,False,active,2024-09-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2867,1202,17,SUP017-CMF-1202,Ironcrest PremixGuard (55 L),6,8988.56,3.0,8,False,inactive,2025-08-28,2025-12-16,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2868,1202,7,SUP007-CMF-1202,Ironcrest PremixGuard (55 L),6,7668.67,2.0,11,False,inactive,2025-08-14,2025-11-28,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2869,1202,8,SUP008-CMF-1202,Ironcrest PremixGuard (55 L),6,7493.25,2.0,11,False,inactive,2025-06-07,2025-08-16,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2870,1203,8,SUP008-CMF-1203,Redstone ReadyFlow (210 L),6,27478.84,1.0,10,True,active,2024-11-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2871,1203,3,SUP003-CMF-1203,Redstone ReadyFlow (210 L),6,29209.88,1.0,12,False,active,2024-12-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2872,1204,9,SUP009-CMF-1204,Westmark InstantCool (1000 L),1,136.58,1200.0,9,False,active,2025-11-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2873,1204,11,SUP011-CMF-1204,Westmark InstantCool (1000 L),1,130.07,1250.0,8,True,active,2024-11-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2874,1204,22,SUP022-CMF-1204,Westmark InstantCool (1000 L),1,148.61,950.0,21,False,active,2024-04-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2875,1205,6,SUP006-CMF-1205,Crestfield UseReadyCool (1 L),6,146.1,13.0,9,False,active,2024-03-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2876,1205,13,SUP013-CMF-1205,Crestfield UseReadyCool (1 L),6,157.28,16.0,4,True,active,2024-04-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2877,1206,6,SUP006-CMF-1206,Stonebridge ReadyCool (3 L),6,403.27,10.0,11,False,active,2025-10-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2878,1206,18,SUP018-CMF-1206,Stonebridge ReadyCool (3 L),6,482.97,17.0,8,True,active,2025-10-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2879,1206,5,SUP005-CMF-1206,Stonebridge ReadyCool (3 L),6,434.23,10.0,14,False,active,2024-11-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2880,1207,12,SUP012-CMF-1207,Ridgewell PremixGuard (5 L),6,717.67,13.0,9,False,active,2024-06-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2881,1207,9,SUP009-CMF-1207,Ridgewell PremixGuard (5 L),6,717.29,16.0,6,False,active,2025-10-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2882,1207,7,SUP007-CMF-1207,Ridgewell PremixGuard (5 L),6,709.15,11.0,11,False,active,2024-01-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2883,1207,4,SUP004-CMF-1207,Ridgewell PremixGuard (5 L),6,670.58,14.0,9,True,active,2024-03-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2884,1208,20,SUP020-CMF-1208,Millbrook ReadyFlow (10 L),6,1719.3,6.0,25,False,active,2024-05-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2885,1208,8,SUP008-CMF-1208,Millbrook ReadyFlow (10 L),6,1346.98,7.0,11,True,active,2025-12-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2886,1209,6,SUP006-CMF-1209,Highpoint InstantCool (20 L),6,2920.45,6.0,10,False,active,2024-02-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2887,1209,23,SUP023-CMF-1209,Highpoint InstantCool (20 L),6,2795.89,5.0,13,True,active,2025-06-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2888,1210,8,SUP008-CMF-1210,Fieldmark UseReadyCool (55 L),6,7314.73,2.0,13,False,active,2024-09-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2889,1210,9,SUP009-CMF-1210,Fieldmark UseReadyCool (55 L),6,8347.01,3.0,8,False,active,2025-07-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2890,1210,2,SUP002-CMF-1210,Fieldmark UseReadyCool (55 L),6,7722.95,2.0,13,False,active,2024-10-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2891,1210,6,SUP006-CMF-1210,Fieldmark UseReadyCool (55 L),6,7823.78,2.0,8,True,active,2024-09-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2892,1211,6,SUP006-CMF-1211,Northmark ReadyCool (210 L),6,26336.09,1.0,11,False,active,2024-12-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2893,1211,9,SUP009-CMF-1211,Northmark ReadyCool (210 L),6,29211.85,1.0,4,True,active,2025-11-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2894,1211,15,SUP015-CMF-1211,Northmark ReadyCool (210 L),6,32188.82,1.0,5,False,active,2025-10-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2895,1212,10,SUP010-CMF-1212,Ironcrest PremixGuard (1000 L),1,143.79,1400.0,5,False,active,2024-12-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2896,1212,17,SUP017-CMF-1212,Ironcrest PremixGuard (1000 L),1,138.62,1350.0,11,False,active,2025-01-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2897,1212,5,SUP005-CMF-1212,Ironcrest PremixGuard (1000 L),1,121.68,1150.0,14,False,active,2024-03-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2898,1212,3,SUP003-CMF-1212,Ironcrest PremixGuard (1000 L),1,123.81,950.0,10,True,active,2024-03-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2899,1213,5,SUP005-CMF-1213,Redstone ReadyFlow (1 L),6,133.69,13.0,12,False,active,2024-05-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2900,1213,23,SUP023-CMF-1213,Redstone ReadyFlow (1 L),6,134.45,10.0,11,False,active,2024-10-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2901,1213,22,SUP022-CMF-1213,Redstone ReadyFlow (1 L),6,154.76,12.0,21,False,active,2024-01-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2902,1213,4,SUP004-CMF-1213,Redstone ReadyFlow (1 L),6,140.13,12.0,8,True,active,2024-06-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2903,1214,18,SUP018-CMF-1214,Westmark InstantCool (3 L),6,467.71,16.0,7,False,active,2025-08-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2904,1214,4,SUP004-CMF-1214,Westmark InstantCool (3 L),6,401.97,10.0,6,True,active,2025-09-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2905,1215,6,SUP006-CMF-1215,Crestfield UseReadyCool (5 L),6,704.64,13.0,8,False,active,2025-05-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2906,1215,18,SUP018-CMF-1215,Crestfield UseReadyCool (5 L),6,776.53,15.0,5,True,active,2024-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2907,1215,8,SUP008-CMF-1215,Crestfield UseReadyCool (5 L),6,731.86,13.0,13,False,active,2024-05-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2908,1216,11,SUP011-CMF-1216,Stonebridge ReadyCool (10 L),6,1459.31,6.0,6,False,active,2024-11-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2909,1216,5,SUP005-CMF-1216,Stonebridge ReadyCool (10 L),6,1336.93,7.0,12,True,active,2024-12-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2910,1217,4,SUP004-CMF-1217,Ridgewell PremixGuard (20 L),6,2886.97,6.0,8,False,inactive,2025-09-18,2025-11-18,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2911,1217,14,SUP014-CMF-1217,Ridgewell PremixGuard (20 L),6,2929.62,8.0,7,False,inactive,2024-10-03,2025-01-25,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2912,1217,2,SUP002-CMF-1217,Ridgewell PremixGuard (20 L),6,2757.8,7.0,8,False,inactive,2024-08-11,2025-09-30,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2913,1217,16,SUP016-CMF-1217,Ridgewell PremixGuard (20 L),6,3273.1,9.0,6,False,inactive,2024-09-24,2025-12-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2914,1218,9,SUP009-CMF-1218,Millbrook ReadyFlow (55 L),6,8731.36,3.0,5,False,active,2025-07-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2915,1218,6,SUP006-CMF-1218,Millbrook ReadyFlow (55 L),6,7496.63,2.0,6,True,active,2024-04-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2916,1219,14,SUP014-CMF-1219,Highpoint InstantCool (210 L),6,29011.9,1.0,8,False,active,2025-01-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
