product_id,sku,product_name,brand_id,sub_category_id,base_uom_id,pack_type,pack_size,base_quantity_per_pac,viscosity_grade,product_status,created_date,created_by,updated_date,updated_by
1276,NR-SPF-0006,Stonebridge CutFlow 2000 L,6,33,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1277,NR-SPF-0007,Ridgewell MetalCut 1 L,7,33,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1278,NR-SPF-0008,Millbrook MachCut 5 L,8,33,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1279,NR-SPF-0009,Highpoint ToolCool 20 L,9,33,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1280,NR-SPF-0010,Fieldmark CutGuard 55 L,10,33,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1281,NR-SPF-0011,Northmark CutFlow 180 L,1,33,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1282,NR-SPF-0012,Ironcrest MetalCut 210 L,2,33,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1283,NR-SPF-0013,Redstone MachCut 1000 L,3,33,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1284,NR-SPF-0014,Westmark ToolCool 2000 L,4,33,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1285,NR-SPF-0015,Crestfield CutGuard 1 L,5,33,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1286,NR-SPF-0016,Stonebridge CutFlow 5 L,6,33,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1287,NR-SPF-0017,Ridgewell MetalCut 20 L,7,33,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1288,NR-SPF-0018,Millbrook MachCut 55 L,8,33,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1289,NR-SPF-0019,Highpoint ToolCool 180 L,9,33,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1290,NR-SPF-0020,Fieldmark CutGuard 210 L,10,33,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1291,NR-SPF-0021,Northmark CutFlow 1000 L,1,33,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1292,NR-SPF-0022,Ironcrest MetalCut 2000 L,2,33,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1293,NR-SPF-0023,Redstone MachCut 1 L,3,33,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1294,NR-SPF-0024,Westmark ToolCool 5 L,4,33,1,Can,5 L,5,,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1295,NR-SPF-0025,Crestfield CutGuard 20 L,5,33,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1296,NR-SPF-0026,Stonebridge MetalCore 180 L,6,34,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1297,NR-SPF-0027,Ridgewell ProcessFlow 210 L,7,34,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1298,NR-SPF-0028,Millbrook WorkshopCool 1000 L,8,34,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1299,NR-SPF-0029,Highpoint MetalGuard 2000 L,9,34,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1300,NR-SPF-0030,Fieldmark ProcessLube 1 L,10,34,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1301,NR-SPF-0031,Northmark MetalCore 5 L,1,34,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1302,NR-SPF-0032,Ironcrest ProcessFlow 20 L,2,34,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1303,NR-SPF-0033,Redstone WorkshopCool 55 L,3,34,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1304,NR-SPF-0034,Westmark MetalGuard 180 L,4,34,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1305,NR-SPF-0035,Crestfield ProcessLube 210 L,5,34,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1306,NR-SPF-0036,Stonebridge MetalCore 1000 L,6,34,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1307,NR-SPF-0037,Ridgewell ProcessFlow 2000 L,7,34,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1308,NR-SPF-0038,Millbrook WorkshopCool 1 L,8,34,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1309,NR-SPF-0039,Highpoint MetalGuard 5 L,9,34,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1310,NR-SPF-0040,Fieldmark ProcessLube 20 L,10,34,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1311,NR-SPF-0041,Northmark MetalCore 55 L,1,34,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1312,NR-SPF-0042,Ironcrest ProcessFlow 180 L,2,34,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1313,NR-SPF-0043,Redstone WorkshopCool 210 L,3,34,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1314,NR-SPF-0044,Westmark MetalGuard 1000 L,4,34,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1315,NR-SPF-0045,Crestfield ProcessLube 2000 L,5,34,1,Bulk,2000 L,2000,,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1316,NR-SPF-0046,Stonebridge HeatFlow 1000 L,6,35,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1317,NR-SPF-0047,Ridgewell ThermoProcess 2000 L,7,35,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1318,NR-SPF-0048,Millbrook HeatCore 1 L,8,35,1,Bottle,1 L,1,,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1319,NR-SPF-0049,Highpoint ThermalGuard 5 L,9,35,1,Can,5 L,5,,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1320,NR-SPF-0050,Fieldmark ProcessTherm 20 L,10,35,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1321,NR-SPF-0051,Northmark HeatFlow 55 L,1,35,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1322,NR-SPF-0052,Ironcrest ThermoProcess 180 L,2,35,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1323,NR-SPF-0053,Redstone HeatCore 210 L,3,35,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1324,NR-SPF-0054,Westmark ThermalGuard 1000 L,4,35,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1325,NR-SPF-0055,Crestfield ProcessTherm 2000 L,5,35,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1326,NR-SPF-0056,Stonebridge HeatFlow 1 L,6,35,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1327,NR-SPF-0057,Ridgewell ThermoProcess 5 L,7,35,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1328,NR-SPF-0058,Millbrook HeatCore 20 L,8,35,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1329,NR-SPF-0059,Highpoint ThermalGuard 55 L,9,35,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1330,NR-SPF-0060,Fieldmark ProcessTherm 180 L,10,35,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1331,NR-SPF-0061,Northmark HeatFlow 210 L,1,35,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1332,NR-SPF-0062,Ironcrest ThermoProcess 1000 L,2,35,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1333,NR-SPF-0063,Redstone HeatCore 2000 L,3,35,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1334,NR-SPF-0064,Westmark ThermalGuard 1 L,4,35,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1335,NR-SPF-0065,Crestfield ProcessTherm 5 L,5,35,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1336,NR-SPF-0066,Stonebridge RustGuard 1 L,6,36,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1337,NR-SPF-0067,Ridgewell CorroShield 5 L,7,36,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1338,NR-SPF-0068,Millbrook MetalProtect 20 L,8,36,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1339,NR-SPF-0069,Highpoint RustBlock 55 L,9,36,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1340,NR-SPF-0070,Fieldmark SurfaceGuard 180 L,10,36,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1341,NR-SPF-0071,Northmark RustGuard 210 L,1,36,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1342,NR-SPF-0072,Ironcrest CorroShield 1000 L,2,36,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1343,NR-SPF-0073,Redstone MetalProtect 2000 L,3,36,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1344,NR-SPF-0074,Westmark RustBlock 1 L,4,36,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1345,NR-SPF-0075,Crestfield SurfaceGuard 5 L,5,36,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1346,NR-SPF-0076,Stonebridge RustGuard 20 L,6,36,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1347,NR-SPF-0077,Ridgewell CorroShield 55 L,7,36,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1348,NR-SPF-0078,Millbrook MetalProtect 180 L,8,36,1,Drum,180 L,180,,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1349,NR-SPF-0079,Highpoint RustBlock 210 L,9,36,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1350,NR-SPF-0080,Fieldmark SurfaceGuard 1000 L,10,36,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1351,NR-SPF-0081,Northmark RustGuard 2000 L,1,36,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1352,NR-SPF-0082,Ironcrest CorroShield 1 L,2,36,1,Bottle,1 L,1,,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1353,NR-SPF-0083,Redstone MetalProtect 5 L,3,36,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1354,NR-SPF-0084,Westmark RustBlock 20 L,4,36,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1355,NR-SPF-0085,Crestfield SurfaceGuard 55 L,5,36,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1356,NR-SPF-0086,Stonebridge InsulCore 20 L,6,37,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1357,NR-SPF-0087,Ridgewell VoltGuard 55 L,7,37,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1358,NR-SPF-0088,Millbrook DielectricPro 180 L,8,37,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1359,NR-SPF-0089,Highpoint TransformShield 210 L,9,37,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1360,NR-SPF-0090,Fieldmark InsulFlow 1000 L,10,37,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1361,NR-SPF-0091,Northmark InsulCore 2000 L,1,37,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1362,NR-SPF-0092,Ironcrest VoltGuard 1 L,2,37,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1363,NR-SPF-0093,Redstone DielectricPro 5 L,3,37,1,Can,5 L,5,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1364,NR-SPF-0094,Westmark TransformShield 20 L,4,37,1,Bucket,20 L,20,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1365,NR-SPF-0095,Crestfield InsulFlow 55 L,5,37,1,Drum,55 L,55,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1366,NR-SPF-0096,Stonebridge InsulCore 180 L,6,37,1,Drum,180 L,180,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1367,NR-SPF-0097,Ridgewell VoltGuard 210 L,7,37,1,Barrel,210 L,210,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1368,NR-SPF-0098,Millbrook DielectricPro 1000 L,8,37,1,Bulk,1000 L,1000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1369,NR-SPF-0099,Highpoint TransformShield 2000 L,9,37,1,Bulk,2000 L,2000,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1370,NR-SPF-0100,Fieldmark InsulFlow 1 L,10,37,1,Bottle,1 L,1,,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1371,NR-AOL-0001,Northmark TractorDrive 10W-30 30 L,1,38,1,Bucket,30 L,30,10W-30,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1372,NR-AOL-0002,Ironcrest FieldEngine 10W-30 50 L,2,38,1,Drum,50 L,50,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1373,NR-AOL-0003,Redstone AgriEngine 10W-30 55 L,3,38,1,Drum,55 L,55,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1374,NR-AOL-0004,Westmark FarmPowerOil 10W-30 180 L,4,38,1,Drum,180 L,180,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1375,NR-AOL-0005,Crestfield TractorDrive 15W-40 210 L,5,38,1,Barrel,210 L,210,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1376,NR-AOL-0006,Stonebridge FieldEngine 15W-40 500 L,6,38,1,Bulk,500 L,500,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1377,NR-AOL-0007,Ridgewell AgriEngine 15W-40 1000 L,7,38,1,Bulk,1000 L,1000,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1378,NR-AOL-0008,Millbrook FarmPowerOil 15W-40 2000 L,8,38,1,Bulk,2000 L,2000,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1379,NR-AOL-0009,Highpoint TractorDrive 20W-50 3 L,9,38,1,Can,3 L,3,20W-50,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1380,NR-AOL-0010,Fieldmark FieldEngine 20W-50 5 L,10,38,1,Bucket,5 L,5,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1381,NR-AOL-0011,Northmark AgriEngine 20W-50 10 L,1,38,1,Bucket,10 L,10,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1382,NR-AOL-0012,Ironcrest FarmPowerOil 20W-50 15 L,2,38,1,Bucket,15 L,15,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1383,NR-AOL-0013,Redstone TractorDrive 10W-30 20 L,3,38,1,Bucket,20 L,20,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1384,NR-AOL-0014,Westmark FieldEngine 10W-30 25 L,4,38,1,Bucket,25 L,25,10W-30,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1385,NR-AOL-0015,Crestfield AgriEngine 10W-30 30 L,5,38,1,Bucket,30 L,30,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1386,NR-AOL-0016,Stonebridge FarmPowerOil 10W-30 50 L,6,38,1,Drum,50 L,50,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1387,NR-AOL-0017,Ridgewell TractorDrive 15W-40 55 L,7,38,1,Drum,55 L,55,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1388,NR-AOL-0018,Millbrook FieldEngine 15W-40 180 L,8,38,1,Drum,180 L,180,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1389,NR-AOL-0019,Highpoint AgriEngine 15W-40 210 L,9,38,1,Barrel,210 L,210,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1390,NR-AOL-0020,Fieldmark FarmPowerOil 15W-40 500 L,10,38,1,Bulk,500 L,500,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1391,NR-AOL-0021,Northmark TractorDrive 20W-50 1000 L,1,38,1,Bulk,1000 L,1000,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1392,NR-AOL-0022,Ironcrest FieldEngine 20W-50 2000 L,2,38,1,Bulk,2000 L,2000,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1393,NR-AOL-0023,Redstone AgriEngine 20W-50 3 L,3,38,1,Can,3 L,3,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1394,NR-AOL-0024,Westmark FarmPowerOil 20W-50 5 L,4,38,1,Bucket,5 L,5,20W-50,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1395,NR-AOL-0025,Crestfield TractorDrive 10W-30 10 L,5,38,1,Bucket,10 L,10,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1396,NR-AOL-0026,Stonebridge FieldEngine 10W-30 15 L,6,38,1,Bucket,15 L,15,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1397,NR-AOL-0027,Ridgewell AgriEngine 10W-30 20 L,7,38,1,Bucket,20 L,20,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1398,NR-AOL-0028,Millbrook FarmPowerOil 10W-30 25 L,8,38,1,Bucket,25 L,25,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1399,NR-AOL-0029,Highpoint TractorDrive 15W-40 30 L,9,38,1,Bucket,30 L,30,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1400,NR-AOL-0030,Fieldmark FieldEngine 15W-40 50 L,10,38,1,Drum,50 L,50,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1401,NR-AOL-0031,Northmark TractorGear 80W-90 55 L,1,39,1,Drum,55 L,55,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1402,NR-AOL-0032,Ironcrest FarmTransmission 80W-90 180 L,2,39,1,Drum,180 L,180,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1403,NR-AOL-0033,Redstone FieldGear 80W-90 210 L,3,39,1,Barrel,210 L,210,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1404,NR-AOL-0034,Westmark AgriDrive 80W-90 500 L,4,39,1,Bulk,500 L,500,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1405,NR-AOL-0035,Crestfield TractorGear 85W-140 1000 L,5,39,1,Bulk,1000 L,1000,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1406,NR-AOL-0036,Stonebridge FarmTransmission 85W-140 2000 L,6,39,1,Bulk,2000 L,2000,85W-140,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1407,NR-AOL-0037,Ridgewell FieldGear 85W-140 3 L,7,39,1,Can,3 L,3,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1408,NR-AOL-0038,Millbrook AgriDrive 85W-140 5 L,8,39,1,Bucket,5 L,5,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1409,NR-AOL-0039,Highpoint TractorGear 75W-90 10 L,9,39,1,Bucket,10 L,10,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1410,NR-AOL-0040,Fieldmark FarmTransmission 75W-90 15 L,10,39,1,Bucket,15 L,15,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1411,NR-AOL-0041,Northmark FieldGear 75W-90 20 L,1,39,1,Bucket,20 L,20,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1412,NR-AOL-0042,Ironcrest AgriDrive 75W-90 25 L,2,39,1,Bucket,25 L,25,75W-90,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1413,NR-AOL-0043,Redstone TractorGear 80W-90 30 L,3,39,1,Bucket,30 L,30,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1414,NR-AOL-0044,Westmark FarmTransmission 80W-90 50 L,4,39,1,Drum,50 L,50,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1415,NR-AOL-0045,Crestfield FieldGear 80W-90 55 L,5,39,1,Drum,55 L,55,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1416,NR-AOL-0046,Stonebridge AgriDrive 80W-90 180 L,6,39,1,Drum,180 L,180,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1417,NR-AOL-0047,Ridgewell TractorGear 85W-140 210 L,7,39,1,Barrel,210 L,210,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1418,NR-AOL-0048,Millbrook FarmTransmission 85W-140 500 L,8,39,1,Bulk,500 L,500,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1419,NR-AOL-0049,Highpoint FieldGear 85W-140 1000 L,9,39,1,Bulk,1000 L,1000,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1420,NR-AOL-0050,Fieldmark AgriDrive 85W-140 2000 L,10,39,1,Bulk,2000 L,2000,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1421,NR-AOL-0051,Northmark TractorGear 75W-90 3 L,1,39,1,Can,3 L,3,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1422,NR-AOL-0052,Ironcrest FarmTransmission 75W-90 5 L,2,39,1,Bucket,5 L,5,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1423,NR-AOL-0053,Redstone FieldGear 75W-90 10 L,3,39,1,Bucket,10 L,10,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1424,NR-AOL-0054,Westmark AgriDrive 75W-90 15 L,4,39,1,Bucket,15 L,15,75W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1425,NR-AOL-0055,Crestfield TractorGear 80W-90 20 L,5,39,1,Bucket,20 L,20,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1426,NR-AOL-0056,Stonebridge TractorDiff 80W-90 210 L,6,40,1,Barrel,210 L,210,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1427,NR-AOL-0057,Ridgewell FarmAxle 80W-90 500 L,7,40,1,Bulk,500 L,500,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1428,NR-AOL-0058,Millbrook AgriFinal 80W-90 1000 L,8,40,1,Bulk,1000 L,1000,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1429,NR-AOL-0059,Highpoint FieldDiff 80W-90 2000 L,9,40,1,Bulk,2000 L,2000,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1430,NR-AOL-0060,Fieldmark TractorDiff 85W-140 3 L,10,40,1,Can,3 L,3,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1431,NR-AOL-0061,Northmark FarmAxle 85W-140 5 L,1,40,1,Bucket,5 L,5,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1432,NR-AOL-0062,Ironcrest AgriFinal 85W-140 10 L,2,40,1,Bucket,10 L,10,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1433,NR-AOL-0063,Redstone FieldDiff 85W-140 15 L,3,40,1,Bucket,15 L,15,85W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1434,NR-AOL-0064,Westmark TractorDiff 75W-140 20 L,4,40,1,Bucket,20 L,20,75W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1435,NR-AOL-0065,Crestfield FarmAxle 75W-140 25 L,5,40,1,Bucket,25 L,25,75W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1436,NR-AOL-0066,Stonebridge AgriFinal 75W-140 30 L,6,40,1,Bucket,30 L,30,75W-140,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1437,NR-AOL-0067,Ridgewell FieldDiff 75W-140 50 L,7,40,1,Drum,50 L,50,75W-140,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1438,NR-AOL-0068,Millbrook TractorDiff 80W-90 55 L,8,40,1,Drum,55 L,55,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1439,NR-AOL-0069,Highpoint FarmAxle 80W-90 180 L,9,40,1,Drum,180 L,180,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1440,NR-AOL-0070,Fieldmark AgriFinal 80W-90 210 L,10,40,1,Barrel,210 L,210,80W-90,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1441,NR-AOL-0071,Northmark FieldDiff 80W-90 500 L,1,40,1,Bulk,500 L,500,80W-90,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1442,NR-AOL-0072,Ironcrest TractorDiff 85W-140 1000 L,2,40,1,Bulk,1000 L,1000,85W-140,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
