goods_receipt_item_id,goods_receipt_id,purchase_order_item_id,line_number,product_id,batch_code,receipt_uom_id,received_pac_quantity,accepted_pac_quantity,rejected_pac_quantity,received_base_quantity,accepted_base_quantity,rejected_base_quantity,notes,created_date,created_by,updated_date,updated_by
5139,1187,4976,8,671,B26-P0671-005139,6,19.0,19.0,0.0,190.0,190.0,0.0,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
5140,1187,4977,9,983,B26-P0983-005140,6,4.0,4.0,0.0,4.0,4.0,0.0,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
5141,1187,4978,10,151,B26-P0151-005141,6,3.0,3.0,0.0,45.0,45.0,0.0,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
5142,1188,4967,1,46,B26-P0046-005142,6,21.0,21.0,0.0,25.2,25.2,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5143,1188,4968,2,1337,B26-P1337-005143,6,1.0,1.0,0.0,5.0,5.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5144,1188,4970,3,755,B26-P0755-005144,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5145,1188,4972,4,354,B26-P0354-005145,6,27.0,27.0,0.0,32.4,32.4,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5146,1188,4973,5,429,B26-P0429-005146,6,2.0,2.0,0.0,60.0,60.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5147,1188,4974,6,1396,B26-P1396-005147,6,12.0,12.0,0.0,180.0,180.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5148,1188,4975,7,1212,B26-P1212-005148,1,3.0,3.0,0.0,3000.0,3000.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5149,1188,4976,8,671,B26-P0671-005149,6,3.0,3.0,0.0,30.0,30.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5150,1188,4977,9,983,B26-P0983-005150,6,3.0,2.0,1.0,3.0,2.0,1.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5151,1189,4979,1,1153,B26-P1153-005151,6,30.0,30.0,0.0,600.0,600.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5152,1189,4980,2,1247,B26-P1247-005152,6,11.0,10.0,1.0,110.0,100.0,10.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5153,1189,4981,3,1369,B26-P1369-005153,1,5.0,5.0,0.0,10000.0,10000.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5154,1189,4983,4,99,B26-P0099-005154,6,1.0,1.0,0.0,1.2,1.2,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5155,1190,4984,1,740,B26-P0740-005155,6,11.0,11.0,0.0,275.0,275.0,0.0,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
5156,1191,4984,1,740,B26-P0740-005156,6,3.0,3.0,0.0,75.0,75.0,0.0,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
5157,1191,4985,2,1376,B26-P1376-005157,1,4.0,4.0,0.0,2000.0,2000.0,0.0,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
5158,1192,4986,1,1157,B26-P1157-005158,6,36.0,36.0,0.0,36.0,36.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
5159,1193,4987,1,57,B26-P0057-005159,6,5.0,5.0,0.0,1050.0,1050.0,0.0,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
5160,1193,4988,2,483,B26-P0483-005160,6,10.0,10.0,0.0,200.0,200.0,0.0,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
5161,1194,4989,1,87,B26-P0087-005161,6,1.0,1.0,0.0,10.0,10.0,0.0,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
5162,1195,4991,1,861,B26-P0861-005162,1,2.0,2.0,0.0,1000.0,1000.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5163,1195,4992,2,1363,B26-P1363-005163,6,39.0,39.0,0.0,195.0,195.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5164,1195,4993,3,10,B26-P0010-005164,6,2.0,2.0,0.0,110.0,110.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5165,1195,4994,4,1068,B26-P1068-005165,6,12.0,12.0,0.0,24.0,24.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5166,1195,4995,5,1298,B26-P1298-005166,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5167,1195,4996,6,1159,B26-P1159-005167,6,40.0,40.0,0.0,200.0,200.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5168,1196,5001,1,552,B26-P0552-005168,6,1.0,1.0,0.0,10.0,10.0,0.0,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
5169,1196,5002,2,970,B26-P0970-005169,1,1.0,0.0,1.0,500.0,0.0,500.0,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
5170,1197,4998,1,1129,B26-P1129-005170,6,1.0,1.0,0.0,5.0,5.0,0.0,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
5171,1197,5000,2,1053,B26-P1053-005171,6,1.0,1.0,0.0,50.0,50.0,0.0,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
5172,1198,5003,1,822,B26-P0822-005172,6,30.0,30.0,0.0,150.0,150.0,0.0,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
5173,1198,5004,2,1078,B26-P1078-005173,6,65.0,65.0,0.0,325.0,325.0,0.0,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
5174,1198,5005,3,1159,B26-P1159-005174,6,11.0,11.0,0.0,55.0,55.0,0.0,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
5175,1199,5011,1,991,B26-P0991-005175,6,31.0,31.0,0.0,15.5,15.5,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5176,1199,5012,2,1116,B26-P1116-005176,6,7.0,7.0,0.0,2.8,2.8,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5177,1199,5013,3,1363,B26-P1363-005177,6,20.0,20.0,0.0,100.0,100.0,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5178,1199,5014,4,293,B26-P0293-005178,6,13.0,13.0,0.0,260.0,260.0,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5179,1199,5015,5,886,B26-P0886-005179,6,5.0,5.0,0.0,275.0,275.0,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5180,1199,5016,6,989,B26-P0989-005180,6,3.0,3.0,0.0,540.0,540.0,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5181,1199,5017,7,335,B26-P0335-005181,6,21.0,20.0,1.0,21.0,20.0,1.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5182,1199,5018,8,1048,B26-P1048-005182,6,13.0,13.0,0.0,13.0,13.0,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
5183,1200,5011,1,991,B26-P0991-005183,6,9.0,9.0,0.0,4.5,4.5,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5184,1200,5012,2,1116,B26-P1116-005184,6,19.0,19.0,0.0,7.6,7.6,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5185,1200,5013,3,1363,B26-P1363-005185,6,45.0,45.0,0.0,225.0,225.0,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5186,1200,5014,4,293,B26-P0293-005186,6,5.0,5.0,0.0,100.0,100.0,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5187,1200,5015,5,886,B26-P0886-005187,6,5.0,5.0,0.0,275.0,275.0,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5188,1200,5016,6,989,B26-P0989-005188,6,7.0,7.0,0.0,1260.0,1260.0,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5189,1200,5017,7,335,B26-P0335-005189,6,12.0,12.0,0.0,12.0,12.0,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5190,1200,5018,8,1048,B26-P1048-005190,6,9.0,9.0,0.0,9.0,9.0,0.0,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
5191,1201,5019,1,1179,B26-P1179-005191,6,14.0,14.0,0.0,70.0,70.0,0.0,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
5192,1201,5020,2,1335,B26-P1335-005192,6,22.0,21.0,1.0,110.0,105.0,5.0,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
5193,1201,5021,3,1393,B26-P1393-005193,6,28.0,28.0,0.0,84.0,84.0,0.0,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
5194,1202,5022,1,151,B26-P0151-005194,6,1.0,1.0,0.0,15.0,15.0,0.0,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
5195,1202,5023,2,821,B26-P0821-005195,6,6.0,6.0,0.0,18.0,18.0,0.0,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
5196,1203,5024,1,1322,B26-P1322-005196,6,9.0,9.0,0.0,1620.0,1620.0,0.0,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
5197,1203,5025,2,556,B26-P0556-005197,6,2.0,2.0,0.0,60.0,60.0,0.0,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
5198,1203,5026,3,766,B26-P0766-005198,6,3.0,3.0,0.0,150.0,150.0,0.0,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
5199,1203,5027,4,728,B26-P0728-005199,6,2.0,2.0,0.0,100.0,100.0,0.0,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
5200,1204,5024,1,1322,B26-P1322-005200,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
5201,1204,5025,2,556,B26-P0556-005201,6,18.0,18.0,0.0,540.0,540.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
5202,1204,5026,3,766,B26-P0766-005202,6,5.0,5.0,0.0,250.0,250.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
5203,1204,5027,4,728,B26-P0728-005203,6,4.0,4.0,0.0,200.0,200.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
5204,1205,5028,1,679,B26-P0679-005204,6,2.0,2.0,0.0,420.0,420.0,0.0,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
5205,1206,5034,1,1059,B26-P1059-005205,6,60.0,60.0,0.0,300.0,300.0,0.0,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
5206,1207,5039,1,193,B26-P0193-005206,6,19.0,19.0,0.0,57.0,57.0,0.0,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
5207,1207,5042,2,1132,B26-P1132-005207,6,1.0,1.0,0.0,50.0,50.0,0.0,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
5208,1207,5043,3,50,B26-P0050-005208,6,5.0,5.0,0.0,75.0,75.0,0.0,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
5209,1208,5035,1,668,B26-P0668-005209,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5210,1208,5036,2,311,B26-P0311-005210,6,21.0,21.0,0.0,420.0,420.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5211,1208,5038,3,1465,B26-P1465-005211,1,8.0,8.0,0.0,8000.0,8000.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5212,1208,5039,4,193,B26-P0193-005212,6,10.0,10.0,0.0,30.0,30.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5213,1208,5040,5,212,B26-P0212-005213,6,22.0,22.0,0.0,660.0,660.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5214,1208,5041,6,255,B26-P0255-005214,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5215,1208,5043,7,50,B26-P0050-005215,6,9.0,9.0,0.0,135.0,135.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5216,1209,5045,1,1111,B26-P1111-005216,6,96.0,96.0,0.0,38.4,38.4,0.0,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
5217,1209,5046,2,1500,B26-P1500-005217,6,3.0,3.0,0.0,630.0,630.0,0.0,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
5218,1209,5047,3,1249,B26-P1249-005218,6,9.0,9.0,0.0,495.0,495.0,0.0,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
5219,1210,5048,1,306,B26-P0306-005219,6,10.0,10.0,0.0,12.0,12.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5220,1210,5049,2,1101,B26-P1101-005220,6,2.0,1.0,1.0,360.0,180.0,180.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5221,1210,5050,3,1036,B26-P1036-005221,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5222,1210,5053,4,1296,B26-P1296-005222,6,4.0,4.0,0.0,720.0,720.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5223,1210,5054,5,165,B26-P0165-005223,6,7.0,7.0,0.0,70.0,70.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5224,1210,5056,6,155,B26-P0155-005224,6,1.0,1.0,0.0,50.0,50.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5225,1210,5057,7,1311,B26-P1311-005225,6,5.0,5.0,0.0,275.0,275.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
5226,1211,5048,1,306,B26-P0306-005226,6,43.0,43.0,0.0,51.6,51.6,0.0,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
5227,1211,5052,2,915,B26-P0915-005227,6,8.0,8.0,0.0,440.0,440.0,0.0,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
5228,1211,5053,3,1296,B26-P1296-005228,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
5229,1211,5054,4,165,B26-P0165-005229,6,3.0,3.0,0.0,30.0,30.0,0.0,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
5230,1211,5056,5,155,B26-P0155-005230,6,5.0,5.0,0.0,250.0,250.0,0.0,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
5231,1212,5048,1,306,B26-P0306-005231,6,7.0,7.0,0.0,8.4,8.4,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5232,1212,5050,2,1036,B26-P1036-005232,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5233,1212,5051,3,1424,B26-P1424-005233,6,20.0,20.0,0.0,300.0,300.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5234,1212,5053,4,1296,B26-P1296-005234,6,5.0,5.0,0.0,900.0,900.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5235,1212,5054,5,165,B26-P0165-005235,6,15.0,15.0,0.0,150.0,150.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5236,1212,5055,6,565,B26-P0565-005236,6,15.0,15.0,0.0,75.0,75.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5237,1212,5056,7,155,B26-P0155-005237,6,2.0,2.0,0.0,100.0,100.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5238,1212,5057,8,1311,B26-P1311-005238,6,5.0,5.0,0.0,275.0,275.0,0.0,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
5239,1213,5058,1,1086,B26-P1086-005239,6,33.0,33.0,0.0,66.0,66.0,0.0,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
5240,1213,5059,2,997,B26-P0997-005240,6,8.0,8.0,0.0,400.0,400.0,0.0,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
5241,1213,5060,3,1201,B26-P1201-005241,6,14.0,14.0,0.0,280.0,280.0,0.0,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
5242,1213,5061,4,500,B26-P0500-005242,6,7.0,7.0,0.0,210.0,210.0,0.0,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
5243,1213,5062,5,1333,B26-P1333-005243,1,2.0,2.0,0.0,4000.0,4000.0,0.0,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
5244,1213,5063,6,1295,B26-P1295-005244,6,6.0,6.0,0.0,120.0,120.0,0.0,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
5245,1214,5064,1,208,B26-P0208-005245,6,21.0,20.0,1.0,210.0,200.0,10.0,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
5246,1214,5065,2,713,B26-P0713-005246,6,28.0,28.0,0.0,840.0,840.0,0.0,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
5247,1215,5066,1,482,B26-P0482-005247,6,15.0,15.0,0.0,225.0,225.0,0.0,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
5248,1216,5066,1,482,B26-P0482-005248,6,20.0,20.0,0.0,300.0,300.0,0.0,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
5249,1216,5067,2,189,B26-P0189-005249,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
5250,1216,5068,3,845,B26-P0845-005250,6,4.0,3.0,1.0,840.0,630.0,210.0,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
5251,1217,5073,1,568,B26-P0568-005251,6,32.0,32.0,0.0,640.0,640.0,0.0,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
5252,1217,5074,2,654,B26-P0654-005252,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
5253,1217,5075,3,1375,B26-P1375-005253,6,3.0,3.0,0.0,630.0,630.0,0.0,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
5254,1217,5076,4,208,B26-P0208-005254,6,7.0,7.0,0.0,70.0,70.0,0.0,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
5255,1217,5077,5,1073,B26-P1073-005255,6,6.0,6.0,0.0,1080.0,1080.0,0.0,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
5256,1218,5078,1,1278,B26-P1278-005256,6,22.0,21.0,1.0,110.0,105.0,5.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
5257,1218,5079,2,1334,B26-P1334-005257,6,56.0,56.0,0.0,56.0,56.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
5258,1218,5080,3,89,B26-P0089-005258,6,7.0,7.0,0.0,140.0,140.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
5259,1218,5081,4,756,B26-P0756-005259,1,4.0,4.0,0.0,2000.0,2000.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
5260,1218,5082,5,295,B26-P0295-005260,6,10.0,10.0,0.0,300.0,300.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
5261,1218,5083,6,1359,B26-P1359-005261,6,3.0,3.0,0.0,630.0,630.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
5262,1219,5084,1,288,B26-P0288-005262,6,37.0,37.0,0.0,44.4,44.4,0.0,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
5263,1219,5085,2,835,B26-P0835-005263,6,6.0,6.0,0.0,18.0,18.0,0.0,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
5264,1219,5086,3,532,B26-P0532-005264,1,7.0,7.0,0.0,3500.0,3500.0,0.0,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
5265,1219,5087,4,1414,B26-P1414-005265,6,1.0,1.0,0.0,50.0,50.0,0.0,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
5266,1219,5088,5,579,B26-P0579-005266,6,1.0,1.0,0.0,5.0,5.0,0.0,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
5267,1220,5084,1,288,B26-P0288-005267,6,15.0,15.0,0.0,18.0,18.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
5268,1220,5085,2,835,B26-P0835-005268,6,7.0,7.0,0.0,21.0,21.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
5269,1220,5086,3,532,B26-P0532-005269,1,1.0,1.0,0.0,500.0,500.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
5270,1220,5087,4,1414,B26-P1414-005270,6,5.0,5.0,0.0,250.0,250.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
5271,1220,5088,5,579,B26-P0579-005271,6,6.0,5.0,1.0,30.0,25.0,5.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
5272,1221,5089,1,1455,B26-P1455-005272,6,8.0,8.0,0.0,80.0,80.0,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
5273,1222,5090,1,857,B26-P0857-005273,6,2.0,2.0,0.0,100.0,100.0,0.0,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
5274,1222,5091,2,212,B26-P0212-005274,6,24.0,24.0,0.0,720.0,720.0,0.0,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
5275,1223,5093,1,104,B26-P0104-005275,6,9.0,9.0,0.0,180.0,180.0,0.0,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
5276,1223,5094,2,434,B26-P0434-005276,6,9.0,9.0,0.0,135.0,135.0,0.0,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
5277,1223,5095,3,1499,B26-P1499-005277,6,6.0,6.0,0.0,1080.0,1080.0,0.0,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
5278,1224,5093,1,104,B26-P0104-005278,6,5.0,5.0,0.0,100.0,100.0,0.0,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
5279,1224,5094,2,434,B26-P0434-005279,6,19.0,19.0,0.0,285.0,285.0,0.0,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
5280,1224,5095,3,1499,B26-P1499-005280,6,4.0,4.0,0.0,720.0,720.0,0.0,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
5281,1225,5096,1,273,B26-P0273-005281,6,25.0,25.0,0.0,30.0,30.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5282,1225,5097,2,735,B26-P0735-005282,6,13.0,13.0,0.0,39.0,39.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5283,1225,5098,3,908,B26-P0908-005283,6,2.0,2.0,0.0,10.0,10.0,0.0,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
5284,1226,5099,1,1148,B26-P1148-005284,1,7.0,7.0,0.0,7000.0,7000.0,0.0,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
5285,1226,5100,2,546,B26-P0546-005285,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
5286,1227,5101,1,500,B26-P0500-005286,6,5.0,5.0,0.0,150.0,150.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
5287,1228,5102,1,1427,B26-P1427-005287,1,2.0,2.0,0.0,1000.0,1000.0,0.0,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
5288,1228,5103,2,1015,B26-P1015-005288,6,10.0,10.0,0.0,180.0,180.0,0.0,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
5289,1229,5102,1,1427,B26-P1427-005289,1,1.0,1.0,0.0,500.0,500.0,0.0,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
5290,1229,5103,2,1015,B26-P1015-005290,6,10.0,10.0,0.0,180.0,180.0,0.0,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
5291,1230,5104,1,1038,B26-P1038-005291,6,33.0,33.0,0.0,16.5,16.5,0.0,,2026-02-12 08:00:00,system,2026-02-12 08:00:00,system
5292,1230,5105,2,1190,B26-P1190-005292,6,4.0,4.0,0.0,220.0,220.0,0.0,,2026-02-12 08:00:00,system,2026-02-12 08:00:00,system
5293,1230,5106,3,203,B26-P0203-005293,6,14.0,14.0,0.0,11.2,11.2,0.0,,2026-02-12 08:00:00,system,2026-02-12 08:00:00,system
5294,1231,5111,1,672,B26-P0672-005294,6,5.0,5.0,0.0,75.0,75.0,0.0,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
5295,1231,5113,2,844,B26-P0844-005295,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
5296,1231,5114,3,1109,B26-P1109-005296,6,6.0,6.0,0.0,300.0,300.0,0.0,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
5297,1232,5115,1,409,B26-P0409-005297,6,5.0,4.0,1.0,25.0,20.0,5.0,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
5298,1232,5116,2,188,B26-P0188-005298,6,2.0,2.0,0.0,420.0,420.0,0.0,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
5299,1232,5117,3,1144,B26-P1144-005299,6,10.0,10.0,0.0,100.0,100.0,0.0,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
5300,1232,5118,4,1482,B26-P1482-005300,6,4.0,4.0,0.0,120.0,120.0,0.0,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
5301,1232,5119,5,251,B26-P0251-005301,6,8.0,8.0,0.0,400.0,400.0,0.0,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
5302,1233,5115,1,409,B26-P0409-005302,6,25.0,25.0,0.0,125.0,125.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
5303,1233,5116,2,188,B26-P0188-005303,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
5304,1233,5117,3,1144,B26-P1144-005304,6,8.0,8.0,0.0,80.0,80.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
5305,1233,5118,4,1482,B26-P1482-005305,6,5.0,5.0,0.0,150.0,150.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
5306,1233,5119,5,251,B26-P0251-005306,6,2.0,2.0,0.0,100.0,100.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
5307,1234,5123,1,1279,B26-P1279-005307,6,5.0,5.0,0.0,100.0,100.0,0.0,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
5308,1234,5124,2,289,B26-P0289-005308,6,9.0,9.0,0.0,27.0,27.0,0.0,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
5309,1234,5125,3,116,B26-P0116-005309,6,10.0,10.0,0.0,50.0,50.0,0.0,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
5310,1234,5126,4,1073,B26-P1073-005310,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
